person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
29.0,male,Master,88985.0,8,MORTGAGE,12000.0,EDUCATION,8.88,0.13,10.0,733,No,0
26.0,male,Master,58280.0,3,RENT,9000.0,PERSONAL,12.59,0.15,3.0,630,No,0
25.0,male,Master,72693.0,2,MORTGAGE,16800.0,EDUCATION,14.28,0.23,4.0,630,Yes,0
31.0,female,High School,127579.0,7,MORTGAGE,17539.0,VENTURE,10.82,0.14,7.0,660,Yes,0
23.0,male,High School,87486.0,1,MORTGAGE,5000.0,EDUCATION,12.53,0.06,3.0,682,Yes,0
22.0,male,High School,77560.0,0,RENT,4000.0,PERSONAL,5.63,0.05,4.0,605,Yes,0
25.0,female,High School,67302.0,3,RENT,10000.0,VENTURE,13.8,0.15,3.0,598,Yes,0
28.0,male,Associate,109972.0,5,MORTGAGE,15000.0,MEDICAL,7.68,0.14,6.0,531,Yes,0
28.0,female,Master,29828.0,7,RENT,1484.0,EDUCATION,8.43,0.05,8.0,659,Yes,0
26.0,male,Associate,48887.0,4,RENT,12000.0,MEDICAL,10.3,0.25,3.0,685,Yes,0
29.0,male,High School,49094.0,6,RENT,5000.0,PERSONAL,7.48,0.1,8.0,634,No,0
28.0,male,Bachelor,31112.0,3,RENT,5000.0,MEDICAL,8.8,0.16,7.0,504,Yes,0
34.0,male,Master,91109.0,7,MORTGAGE,10000.0,MEDICAL,9.82,0.11,10.0,691,Yes,0
28.0,male,Associate,58588.0,6,MORTGAGE,3000.0,PERSONAL,11.99,0.05,10.0,591,Yes,0
25.0,male,High School,57046.0,2,RENT,9000.0,PERSONAL,11.01,0.16,4.0,618,Yes,0
27.0,female,Associate,58372.0,5,RENT,11000.0,MEDICAL,7.8,0.19,5.0,540,No,0
25.0,male,Bachelor,42105.0,2,RENT,5000.0,VENTURE,10.99,0.12,3.0,633,No,0
38.0,female,High School,78640.0,13,RENT,8000.0,MEDICAL,11.41,0.1,13.0,637,No,0
26.0,female,Bachelor,83018.0,2,MORTGAGE,12000.0,DEBTCONSOLIDATION,10.55,0.14,3.0,652,No,0
30.0,female,Master,102941.0,8,MORTGAGE,4200.0,EDUCATION,5.99,0.04,7.0,680,Yes,0
31.0,male,Bachelor,39350.0,9,RENT,6000.0,MEDICAL,12.57,0.15,9.0,687,Yes,0
26.0,female,Bachelor,70736.0,3,RENT,11968.0,MEDICAL,10.08,0.17,3.0,634,No,0
27.0,female,Master,43140.0,2,MORTGAGE,8575.0,VENTURE,14.24,0.2,6.0,669,No,0
23.0,female,High School,124278.0,0,MORTGAGE,4000.0,VENTURE,13.43,0.03,3.0,657,Yes,0
24.0,female,High School,113548.0,1,MORTGAGE,25000.0,EDUCATION,12.29,0.22,4.0,636,No,0
27.0,female,Associate,113466.0,3,MORTGAGE,16000.0,DEBTCONSOLIDATION,11.62,0.14,5.0,642,Yes,0
34.0,male,Bachelor,270512.0,11,MORTGAGE,25000.0,VENTURE,15.41,0.09,9.0,731,No,0
41.0,male,Bachelor,79484.0,15,RENT,5000.0,HOMEIMPROVEMENT,9.63,0.06,17.0,630,No,0
33.0,female,Master,135749.0,10,RENT,6016.0,DEBTCONSOLIDATION,5.6,0.04,11.0,607,No,0
25.0,female,Associate,55032.0,3,MORTGAGE,17005.0,MEDICAL,11.87,0.31,2.0,686,No,0
22.0,female,Associate,29782.0,0,RENT,5000.0,DEBTCONSOLIDATION,13.2,0.17,4.0,702,No,0
23.0,male,High School,39851.0,1,RENT,4996.0,MEDICAL,7.49,0.13,4.0,494,Yes,0
23.0,male,High School,134949.0,0,RENT,12000.0,EDUCATION,12.4,0.09,3.0,528,Yes,0
30.0,male,Associate,73384.0,7,RENT,12000.0,PERSONAL,10.99,0.16,9.0,634,Yes,0
28.0,female,Master,43052.0,5,RENT,10000.0,MEDICAL,10.46,0.23,8.0,618,Yes,0
27.0,female,Bachelor,124658.0,7,MORTGAGE,8800.0,MEDICAL,7.29,0.07,8.0,664,Yes,0
30.0,male,Associate,63272.0,11,RENT,5407.0,EDUCATION,13.89,0.09,10.0,604,No,0
26.0,female,Bachelor,82438.0,7,MORTGAGE,6000.0,EDUCATION,12.32,0.07,5.0,662,Yes,0
26.0,male,Associate,109232.0,1,MORTGAGE,9514.0,MEDICAL,11.99,0.09,4.0,617,Yes,0
23.0,female,Bachelor,51183.0,0,MORTGAGE,2500.0,PERSONAL,15.61,0.05,2.0,608,Yes,0
33.0,male,High School,45840.0,11,RENT,4349.0,PERSONAL,11.54,0.09,10.0,601,Yes,0
25.0,female,Associate,63960.0,2,RENT,7000.0,DEBTCONSOLIDATION,11.6,0.11,3.0,543,No,0
27.0,female,Master,79039.0,5,MORTGAGE,5000.0,MEDICAL,13.99,0.06,9.0,680,No,0
24.0,female,Bachelor,102652.0,0,MORTGAGE,4371.0,PERSONAL,8.45,0.04,3.0,679,No,0
23.0,female,Associate,44308.0,1,RENT,3250.0,DEBTCONSOLIDATION,7.63,0.07,2.0,636,Yes,0
37.0,male,Associate,78739.0,14,RENT,6000.0,EDUCATION,11.92,0.08,9.0,572,Yes,0
24.0,male,Master,94018.0,2,MORTGAGE,23963.0,MEDICAL,11.36,0.25,5.0,671,No,0
29.0,female,Associate,69876.0,6,MORTGAGE,3224.0,MEDICAL,8.46,0.05,9.0,652,No,0
23.0,female,Associate,90949.0,4,RENT,7546.0,VENTURE,10.35,0.08,3.0,675,Yes,0
26.0,female,Master,239199.0,3,MORTGAGE,12000.0,HOMEIMPROVEMENT,6.97,0.05,4.0,606,Yes,0
30.0,female,Bachelor,86167.0,5,RENT,8059.0,EDUCATION,11.34,0.09,9.0,637,Yes,0
25.0,male,High School,128602.0,4,MORTGAGE,24144.0,DEBTCONSOLIDATION,12.87,0.19,6.0,564,Yes,0
24.0,female,Associate,72671.0,0,MORTGAGE,3999.0,HOMEIMPROVEMENT,7.96,0.06,3.0,694,No,0
30.0,male,Bachelor,83761.0,9,MORTGAGE,14000.0,PERSONAL,6.88,0.17,9.0,562,Yes,0
25.0,male,Master,87394.0,1,MORTGAGE,20000.0,MEDICAL,7.99,0.23,4.0,651,Yes,0
34.0,male,Master,44398.0,14,OWN,2500.0,PERSONAL,9.94,0.06,8.0,550,Yes,0
25.0,female,High School,61234.0,6,OWN,10000.0,VENTURE,10.75,0.16,2.0,662,Yes,0
32.0,male,Bachelor,88802.0,8,RENT,5920.0,PERSONAL,13.5,0.07,8.0,609,Yes,0
24.0,male,Associate,59728.0,4,MORTGAGE,3500.0,MEDICAL,8.89,0.06,4.0,566,Yes,0
29.0,male,Bachelor,51579.0,8,RENT,8000.0,VENTURE,15.82,0.16,7.0,615,Yes,0
23.0,female,High School,64591.0,0,MORTGAGE,1000.0,VENTURE,15.19,0.02,5.0,648,Yes,0
28.0,male,Bachelor,43095.0,8,RENT,4800.0,DEBTCONSOLIDATION,13.28,0.11,5.0,675,Yes,0
30.0,female,Master,53113.0,11,RENT,4177.0,EDUCATION,13.4,0.08,7.0,677,Yes,0
21.0,female,Associate,54614.0,0,RENT,6000.0,VENTURE,9.55,0.11,4.0,668,No,0
22.0,female,Bachelor,86616.0,0,RENT,6400.0,EDUCATION,13.11,0.07,4.0,679,No,0
24.0,female,Master,151660.0,0,MORTGAGE,9000.0,EDUCATION,10.39,0.06,5.0,680,Yes,0
29.0,female,Master,75582.0,8,MORTGAGE,1557.0,MEDICAL,12.88,0.02,6.0,604,No,0
30.0,male,Associate,75455.0,9,RENT,12800.0,VENTURE,10.93,0.17,7.0,709,Yes,0
37.0,male,Associate,62268.0,13,RENT,6429.0,EDUCATION,15.47,0.1,13.0,704,No,0
22.0,female,High School,22429.0,2,RENT,2400.0,MEDICAL,14.22,0.11,3.0,659,Yes,0
24.0,male,Associate,48951.0,0,MORTGAGE,5000.0,MEDICAL,5.73,0.1,3.0,593,Yes,0
25.0,male,High School,56385.0,3,RENT,12000.0,EDUCATION,11.42,0.21,6.0,652,No,0
24.0,female,Master,104719.0,1,RENT,12200.0,HOMEIMPROVEMENT,7.29,0.12,3.0,681,Yes,0
24.0,male,Associate,64159.0,3,MORTGAGE,8000.0,DEBTCONSOLIDATION,10.97,0.12,4.0,642,No,0
32.0,female,Bachelor,115960.0,9,MORTGAGE,9000.0,MEDICAL,7.49,0.08,7.0,609,Yes,0
24.0,male,Associate,84630.0,2,MORTGAGE,6000.0,VENTURE,7.66,0.07,3.0,595,No,0
40.0,male,Bachelor,63601.0,16,RENT,1500.0,PERSONAL,10.46,0.02,11.0,681,No,0
30.0,male,Bachelor,107815.0,8,MORTGAGE,10000.0,MEDICAL,10.88,0.09,6.0,678,No,0
32.0,male,Associate,70708.0,10,RENT,7500.0,DEBTCONSOLIDATION,11.86,0.11,12.0,628,No,0
24.0,female,Associate,114831.0,0,MORTGAGE,6468.0,EDUCATION,8.3,0.06,3.0,469,Yes,0
27.0,male,Bachelor,96055.0,5,MORTGAGE,8000.0,MEDICAL,6.46,0.08,5.0,626,No,0
24.0,female,Bachelor,51392.0,2,MORTGAGE,3000.0,MEDICAL,6.91,0.06,3.0,666,Yes,0
28.0,male,Associate,47979.0,10,RENT,6000.0,EDUCATION,7.85,0.13,7.0,651,Yes,0
26.0,male,Bachelor,60758.0,1,OWN,3000.0,EDUCATION,7.69,0.05,4.0,565,Yes,0
25.0,male,Associate,25038.0,4,RENT,3589.0,HOMEIMPROVEMENT,11.01,0.14,4.0,675,Yes,0
29.0,female,Master,41222.0,4,MORTGAGE,7000.0,VENTURE,9.84,0.17,7.0,694,Yes,0
28.0,female,Master,56326.0,6,MORTGAGE,6000.0,PERSONAL,10.92,0.11,5.0,641,Yes,0
24.0,male,Bachelor,31091.0,0,RENT,5000.0,EDUCATION,11.01,0.16,4.0,593,Yes,0
22.0,male,Bachelor,74491.0,1,RENT,6000.0,PERSONAL,11.01,0.08,4.0,629,Yes,0
28.0,female,Bachelor,55355.0,5,MORTGAGE,8000.0,VENTURE,7.26,0.14,6.0,600,Yes,0
24.0,female,High School,85215.0,3,MORTGAGE,4000.0,EDUCATION,10.48,0.05,4.0,602,Yes,0
23.0,female,Master,80808.0,1,MORTGAGE,7000.0,DEBTCONSOLIDATION,7.78,0.09,4.0,629,No,0
25.0,male,Bachelor,59038.0,4,MORTGAGE,24339.0,HOMEIMPROVEMENT,10.88,0.41,3.0,498,Yes,0
32.0,male,Bachelor,85190.0,10,MORTGAGE,6000.0,MEDICAL,8.35,0.07,7.0,679,Yes,0
24.0,male,Associate,54606.0,1,MORTGAGE,5000.0,EDUCATION,10.96,0.09,3.0,675,No,0
24.0,female,High School,84916.0,0,RENT,13000.0,EDUCATION,7.98,0.15,3.0,707,No,0
26.0,male,Bachelor,90010.0,4,MORTGAGE,25000.0,VENTURE,11.17,0.28,5.0,651,Yes,0
48.0,male,Bachelor,180825.0,24,MORTGAGE,11341.0,HOMEIMPROVEMENT,11.04,0.06,11.0,514,Yes,0
24.0,male,Associate,145280.0,6,OWN,15195.0,PERSONAL,12.59,0.1,3.0,693,No,0
24.0,female,Associate,104473.0,0,MORTGAGE,8000.0,EDUCATION,11.1,0.08,2.0,674,No,0
23.0,female,Bachelor,63809.0,0,MORTGAGE,6000.0,MEDICAL,7.87,0.09,4.0,594,No,0
23.0,female,Master,36974.0,3,RENT,5886.0,EDUCATION,7.38,0.16,3.0,602,Yes,0
23.0,female,High School,41719.0,0,RENT,5000.0,VENTURE,9.88,0.12,4.0,607,Yes,0
50.0,male,Associate,180932.0,25,MORTGAGE,14000.0,DEBTCONSOLIDATION,6.9,0.08,12.0,677,No,0
28.0,male,High School,127069.0,5,MORTGAGE,5000.0,MEDICAL,9.66,0.04,4.0,610,Yes,0
31.0,male,Bachelor,109213.0,12,RENT,18000.0,MEDICAL,9.63,0.16,8.0,637,No,0
29.0,female,Bachelor,89003.0,9,MORTGAGE,20096.0,HOMEIMPROVEMENT,14.17,0.23,8.0,686,Yes,0
28.0,male,Bachelor,101972.0,3,RENT,15723.0,HOMEIMPROVEMENT,12.11,0.15,10.0,711,No,0
37.0,male,High School,59807.0,14,RENT,3000.0,PERSONAL,8.7,0.05,13.0,532,Yes,0
24.0,male,Bachelor,72949.0,4,MORTGAGE,10000.0,PERSONAL,11.67,0.14,3.0,651,Yes,0
25.0,male,Associate,361124.0,1,MORTGAGE,24223.0,MEDICAL,18.68,0.07,3.0,601,Yes,0
29.0,male,Associate,150865.0,10,RENT,3361.0,EDUCATION,10.38,0.02,7.0,696,No,0
22.0,male,Bachelor,61023.0,4,RENT,11000.0,EDUCATION,14.5,0.18,4.0,662,No,0
23.0,female,Master,60542.0,0,MORTGAGE,10000.0,VENTURE,14.03,0.17,4.0,664,Yes,0
24.0,male,Associate,30979.0,1,OWN,4750.0,PERSONAL,13.85,0.15,4.0,541,Yes,0
32.0,male,Associate,54867.0,12,RENT,2484.0,MEDICAL,8.63,0.05,8.0,615,Yes,0
32.0,male,Bachelor,35636.0,7,RENT,4000.0,MEDICAL,9.84,0.11,5.0,701,No,0
30.0,female,Associate,88829.0,8,MORTGAGE,15000.0,EDUCATION,11.01,0.17,8.0,647,Yes,0
25.0,female,High School,104506.0,2,RENT,12109.0,EDUCATION,9.88,0.12,3.0,673,Yes,0
29.0,male,Bachelor,134815.0,6,RENT,5012.0,DEBTCONSOLIDATION,14.3,0.04,6.0,693,No,0
29.0,female,Associate,93433.0,6,MORTGAGE,5000.0,DEBTCONSOLIDATION,8.82,0.05,7.0,669,No,0
25.0,female,Bachelor,71995.0,0,RENT,7955.0,PERSONAL,6.64,0.11,4.0,708,Yes,0
23.0,male,High School,222351.0,3,MORTGAGE,24822.0,HOMEIMPROVEMENT,11.3,0.11,3.0,643,No,0
26.0,male,Associate,46508.0,2,RENT,8913.0,DEBTCONSOLIDATION,7.35,0.19,3.0,525,Yes,0
29.0,male,Bachelor,56695.0,7,MORTGAGE,8000.0,EDUCATION,13.84,0.14,6.0,689,No,0
25.0,male,Bachelor,64673.0,5,MORTGAGE,7412.0,MEDICAL,11.39,0.11,6.0,673,No,0
28.0,female,Master,26877.0,4,MORTGAGE,1477.0,VENTURE,13.01,0.05,6.0,621,Yes,0
30.0,male,Master,55091.0,7,MORTGAGE,7500.0,EDUCATION,10.56,0.14,5.0,656,Yes,0
24.0,male,Associate,64434.0,0,RENT,10000.0,DEBTCONSOLIDATION,15.52,0.16,3.0,687,Yes,0
38.0,male,High School,84851.0,16,MORTGAGE,19616.0,DEBTCONSOLIDATION,7.59,0.23,12.0,679,No,0
33.0,male,High School,99374.0,12,MORTGAGE,10000.0,HOMEIMPROVEMENT,10.67,0.1,10.0,665,No,0
26.0,male,High School,83926.0,3,RENT,11000.0,PERSONAL,11.0,0.13,3.0,669,Yes,0
26.0,female,High School,108881.0,2,MORTGAGE,3000.0,MEDICAL,11.01,0.03,4.0,666,Yes,0
33.0,male,Master,90903.0,9,RENT,14400.0,DEBTCONSOLIDATION,9.74,0.16,11.0,596,Yes,0
30.0,male,High School,68347.0,8,MORTGAGE,15000.0,EDUCATION,8.48,0.22,10.0,574,Yes,0
28.0,female,Bachelor,51418.0,4,RENT,1281.0,MEDICAL,5.97,0.02,5.0,666,Yes,0
32.0,female,High School,156895.0,10,MORTGAGE,14178.0,VENTURE,10.6,0.09,11.0,594,No,0
34.0,male,Bachelor,72663.0,15,MORTGAGE,17000.0,HOMEIMPROVEMENT,16.04,0.23,6.0,679,Yes,0
29.0,male,High School,61063.0,7,RENT,13000.0,HOMEIMPROVEMENT,11.46,0.21,5.0,528,Yes,0
23.0,female,High School,46673.0,0,RENT,8000.0,MEDICAL,11.38,0.17,3.0,594,Yes,0
32.0,male,Bachelor,181264.0,13,RENT,7809.0,EDUCATION,12.07,0.04,9.0,521,Yes,0
42.0,female,Master,44327.0,18,RENT,9000.0,MEDICAL,6.19,0.2,15.0,659,No,0
25.0,female,High School,78616.0,0,RENT,6000.0,EDUCATION,13.87,0.08,3.0,632,Yes,0
37.0,male,High School,37670.0,14,RENT,3600.0,VENTURE,7.65,0.1,12.0,623,Yes,0
28.0,male,Master,54972.0,7,RENT,10493.0,VENTURE,15.86,0.19,9.0,648,No,0
30.0,female,Bachelor,72899.0,6,RENT,3600.0,DEBTCONSOLIDATION,8.82,0.05,9.0,659,No,0
28.0,female,High School,43091.0,4,RENT,6000.0,MEDICAL,11.94,0.14,10.0,650,No,0
30.0,male,Bachelor,37020.0,5,RENT,2400.0,PERSONAL,10.46,0.06,5.0,666,Yes,0
26.0,male,Associate,94446.0,5,MORTGAGE,15000.0,PERSONAL,8.35,0.16,6.0,702,No,0
24.0,female,Associate,90696.0,3,MORTGAGE,12000.0,HOMEIMPROVEMENT,6.92,0.13,4.0,553,Yes,0
37.0,female,High School,216820.0,15,MORTGAGE,9979.0,VENTURE,8.25,0.05,8.0,587,Yes,0
25.0,male,Bachelor,61090.0,0,RENT,12000.0,EDUCATION,7.83,0.2,4.0,662,Yes,0
24.0,female,Associate,98108.0,4,OWN,12000.0,PERSONAL,11.76,0.12,4.0,656,Yes,0
36.0,female,Bachelor,54981.0,12,RENT,8000.0,DEBTCONSOLIDATION,10.89,0.15,13.0,636,No,0
25.0,male,Associate,91435.0,0,MORTGAGE,10251.0,EDUCATION,11.85,0.11,5.0,594,Yes,0
25.0,female,Associate,94646.0,0,MORTGAGE,8011.0,MEDICAL,7.83,0.08,4.0,589,Yes,0
23.0,male,High School,29764.0,3,RENT,4200.0,VENTURE,11.89,0.14,4.0,630,No,0
26.0,female,Bachelor,55791.0,4,MORTGAGE,7500.0,EDUCATION,7.45,0.13,5.0,577,Yes,0
22.0,male,Associate,33539.0,0,MORTGAGE,9600.0,EDUCATION,12.8,0.29,2.0,600,No,0
31.0,male,Bachelor,41068.0,7,MORTGAGE,6000.0,DEBTCONSOLIDATION,11.09,0.15,8.0,732,Yes,0
33.0,male,Associate,95723.0,8,MORTGAGE,4746.0,DEBTCONSOLIDATION,9.2,0.05,6.0,660,No,0
32.0,female,Bachelor,37152.0,8,MORTGAGE,4000.0,MEDICAL,7.5,0.11,6.0,604,Yes,0
30.0,male,Bachelor,29865.0,3,RENT,3000.0,VENTURE,7.19,0.1,8.0,678,Yes,0
29.0,male,Associate,42783.0,6,RENT,2000.0,VENTURE,14.56,0.05,6.0,615,Yes,0
26.0,male,Bachelor,74153.0,2,MORTGAGE,2010.0,EDUCATION,7.89,0.03,3.0,684,No,0
37.0,male,High School,79246.0,11,MORTGAGE,10000.0,MEDICAL,11.01,0.13,11.0,675,No,0
25.0,female,Bachelor,87645.0,0,RENT,7407.0,EDUCATION,15.02,0.08,4.0,676,No,0
25.0,male,High School,93091.0,1,MORTGAGE,13822.0,HOMEIMPROVEMENT,11.15,0.15,6.0,607,Yes,0
27.0,male,Associate,59957.0,3,MORTGAGE,2500.0,HOMEIMPROVEMENT,5.47,0.04,10.0,505,No,0
27.0,male,Master,102754.0,5,MORTGAGE,7500.0,VENTURE,10.66,0.07,4.0,699,Yes,0
30.0,female,Bachelor,41719.0,6,RENT,2420.0,EDUCATION,12.34,0.06,5.0,606,No,0
31.0,male,Associate,98382.0,7,MORTGAGE,10000.0,PERSONAL,7.21,0.1,10.0,630,No,0
22.0,female,Associate,44435.0,0,RENT,10000.0,EDUCATION,13.78,0.23,4.0,634,Yes,0
27.0,male,High School,104474.0,4,RENT,15000.0,PERSONAL,7.9,0.14,5.0,657,Yes,0
36.0,male,Bachelor,64572.0,14,RENT,3514.0,DEBTCONSOLIDATION,9.31,0.05,16.0,668,Yes,0
32.0,male,Associate,76573.0,8,MORTGAGE,7066.0,VENTURE,16.77,0.09,8.0,601,Yes,0
42.0,male,High School,61765.0,23,MORTGAGE,12000.0,HOMEIMPROVEMENT,13.06,0.19,12.0,671,Yes,0
25.0,male,Bachelor,65652.0,1,MORTGAGE,9533.0,PERSONAL,13.57,0.15,3.0,655,Yes,0
30.0,male,High School,41173.0,7,OWN,3000.0,MEDICAL,10.2,0.07,8.0,661,Yes,0
28.0,female,Bachelor,116071.0,5,MORTGAGE,4108.0,VENTURE,11.0,0.04,6.0,727,No,0
29.0,female,Associate,75297.0,7,RENT,15000.0,VENTURE,6.91,0.2,10.0,661,Yes,0
43.0,male,Master,321623.0,22,MORTGAGE,21779.0,DEBTCONSOLIDATION,12.09,0.07,13.0,637,Yes,0
36.0,female,Master,91097.0,15,MORTGAGE,4000.0,DEBTCONSOLIDATION,14.7,0.04,9.0,694,No,0
26.0,female,Bachelor,52816.0,3,RENT,5000.0,EDUCATION,13.43,0.09,5.0,678,No,0
24.0,female,Bachelor,84829.0,3,MORTGAGE,6000.0,PERSONAL,7.1,0.07,2.0,609,Yes,0
24.0,female,High School,126888.0,0,MORTGAGE,6000.0,EDUCATION,11.0,0.05,4.0,609,Yes,0
28.0,female,Bachelor,72643.0,2,RENT,5000.0,PERSONAL,5.79,0.07,10.0,658,No,0
24.0,male,Associate,43125.0,0,MORTGAGE,12000.0,DEBTCONSOLIDATION,12.18,0.28,4.0,554,Yes,0
27.0,male,High School,156792.0,5,MORTGAGE,3051.0,PERSONAL,8.31,0.02,6.0,615,No,0
25.0,male,Associate,66018.0,3,MORTGAGE,4000.0,PERSONAL,10.09,0.06,3.0,657,No,0
38.0,female,Associate,27482.0,13,RENT,4000.0,VENTURE,10.51,0.15,17.0,649,Yes,0
22.0,female,Bachelor,54798.0,0,RENT,10000.0,EDUCATION,11.01,0.18,3.0,647,Yes,0
25.0,female,Master,34666.0,3,RENT,1000.0,MEDICAL,11.56,0.03,4.0,692,No,0
29.0,male,Associate,109210.0,6,MORTGAGE,20000.0,EDUCATION,11.65,0.18,8.0,593,No,0
33.0,female,Master,159134.0,10,MORTGAGE,10200.0,HOMEIMPROVEMENT,7.64,0.06,10.0,560,Yes,0
27.0,male,Bachelor,39204.0,2,RENT,2408.0,HOMEIMPROVEMENT,6.89,0.06,6.0,664,Yes,0
27.0,male,Bachelor,113157.0,1,RENT,20000.0,DEBTCONSOLIDATION,12.35,0.18,5.0,585,Yes,0
27.0,female,Bachelor,90931.0,0,RENT,15000.0,VENTURE,8.69,0.16,9.0,506,Yes,0
27.0,male,Associate,205004.0,4,MORTGAGE,20155.0,EDUCATION,12.8,0.1,5.0,623,Yes,0
27.0,male,Master,43170.0,5,RENT,2118.0,VENTURE,12.28,0.05,5.0,625,No,0
24.0,male,Bachelor,112314.0,0,MORTGAGE,2000.0,EDUCATION,9.58,0.02,4.0,678,Yes,0
23.0,male,Master,97049.0,0,RENT,16000.0,VENTURE,12.72,0.16,4.0,667,No,0
29.0,male,Associate,73144.0,4,MORTGAGE,20000.0,MEDICAL,7.74,0.27,8.0,648,No,0
29.0,male,High School,48277.0,5,RENT,10413.0,PERSONAL,10.41,0.22,10.0,628,No,0
25.0,male,Master,132836.0,0,MORTGAGE,25000.0,PERSONAL,11.7,0.19,4.0,531,Yes,0
24.0,male,Bachelor,63295.0,4,MORTGAGE,5000.0,PERSONAL,14.22,0.08,3.0,567,No,0
32.0,female,High School,70863.0,9,RENT,10000.0,PERSONAL,10.03,0.14,11.0,655,Yes,0
25.0,female,Bachelor,91086.0,1,MORTGAGE,7000.0,PERSONAL,10.77,0.08,4.0,619,Yes,0
25.0,female,Associate,80161.0,0,MORTGAGE,16002.0,VENTURE,10.02,0.2,4.0,632,Yes,0
25.0,female,Bachelor,63626.0,3,OWN,8496.0,VENTURE,10.67,0.13,3.0,661,No,0
27.0,male,Master,105271.0,1,RENT,20000.0,DEBTCONSOLIDATION,8.36,0.19,7.0,631,Yes,0
23.0,female,Bachelor,33392.0,3,MORTGAGE,2955.0,PERSONAL,10.88,0.09,3.0,670,Yes,0
27.0,male,Bachelor,55701.0,6,MORTGAGE,7000.0,EDUCATION,8.93,0.13,7.0,682,Yes,0
26.0,female,Bachelor,127114.0,7,MORTGAGE,5000.0,PERSONAL,11.27,0.04,2.0,703,No,0
28.0,male,Bachelor,49563.0,6,RENT,6000.0,DEBTCONSOLIDATION,11.26,0.12,7.0,614,Yes,0
27.0,male,Associate,132731.0,4,MORTGAGE,16000.0,DEBTCONSOLIDATION,14.61,0.12,7.0,477,Yes,0
23.0,female,Associate,91117.0,0,RENT,8000.0,DEBTCONSOLIDATION,8.42,0.09,3.0,655,Yes,0
27.0,male,Bachelor,31874.0,5,MORTGAGE,5000.0,EDUCATION,7.9,0.16,6.0,586,Yes,0
37.0,male,High School,37849.0,17,RENT,6000.0,PERSONAL,11.76,0.16,11.0,504,Yes,0
29.0,female,Bachelor,75218.0,4,RENT,9000.0,DEBTCONSOLIDATION,10.96,0.12,9.0,638,Yes,0
25.0,female,Bachelor,76442.0,3,MORTGAGE,24909.0,EDUCATION,11.27,0.33,3.0,647,Yes,0
23.0,male,High School,34534.0,0,RENT,8500.0,VENTURE,6.24,0.25,3.0,515,Yes,0
34.0,male,Bachelor,133219.0,12,MORTGAGE,9000.0,EDUCATION,11.03,0.07,14.0,671,No,0
29.0,female,High School,90853.0,6,MORTGAGE,12000.0,HOMEIMPROVEMENT,7.89,0.13,6.0,593,Yes,0
29.0,female,High School,89845.0,4,RENT,15000.0,PERSONAL,11.4,0.17,7.0,611,No,0
24.0,female,High School,126877.0,0,MORTGAGE,9865.0,EDUCATION,9.76,0.08,3.0,620,Yes,0
31.0,female,Master,36660.0,6,OWN,10000.0,VENTURE,9.39,0.27,10.0,633,No,0
24.0,male,Associate,58340.0,2,RENT,6000.0,EDUCATION,11.2,0.1,4.0,641,No,0
25.0,female,Bachelor,45231.0,1,RENT,7000.0,PERSONAL,12.85,0.15,3.0,637,Yes,0
24.0,female,High School,68027.0,1,MORTGAGE,3445.0,PERSONAL,10.39,0.05,3.0,573,No,0
27.0,male,Master,58243.0,2,RENT,9000.0,DEBTCONSOLIDATION,10.7,0.15,7.0,617,Yes,0
26.0,female,Bachelor,65655.0,2,RENT,12000.0,DEBTCONSOLIDATION,8.86,0.18,6.0,637,No,0
26.0,female,Bachelor,105449.0,1,MORTGAGE,2183.0,EDUCATION,10.21,0.02,3.0,512,Yes,0
24.0,male,High School,44231.0,3,RENT,4500.0,EDUCATION,6.81,0.1,4.0,552,Yes,0
28.0,male,Bachelor,58619.0,7,MORTGAGE,4500.0,HOMEIMPROVEMENT,7.71,0.08,6.0,584,No,0
24.0,male,Associate,99773.0,5,RENT,9985.0,EDUCATION,5.92,0.1,4.0,605,No,0
26.0,female,High School,125657.0,4,MORTGAGE,14000.0,PERSONAL,11.51,0.11,4.0,618,Yes,0
29.0,male,Bachelor,174103.0,6,RENT,5000.0,MEDICAL,11.46,0.03,7.0,646,No,0
23.0,male,Associate,55026.0,4,MORTGAGE,3000.0,MEDICAL,10.74,0.05,4.0,510,Yes,0
27.0,female,Associate,70574.0,8,RENT,4000.0,EDUCATION,10.0,0.06,10.0,660,Yes,0
23.0,female,Bachelor,65956.0,0,RENT,15712.0,VENTURE,7.59,0.24,4.0,644,Yes,0
28.0,male,High School,47549.0,6,RENT,9558.0,MEDICAL,7.24,0.2,6.0,580,Yes,0
27.0,female,Bachelor,102808.0,4,MORTGAGE,18999.0,VENTURE,13.89,0.18,5.0,661,Yes,0
38.0,male,High School,58491.0,17,MORTGAGE,8400.0,EDUCATION,12.33,0.14,15.0,692,No,0
30.0,male,Bachelor,117149.0,8,RENT,16756.0,HOMEIMPROVEMENT,10.81,0.14,5.0,653,No,0
26.0,male,High School,215048.0,3,MORTGAGE,8000.0,PERSONAL,15.06,0.04,3.0,631,Yes,0
30.0,male,Bachelor,334809.0,9,MORTGAGE,20632.0,VENTURE,12.08,0.06,5.0,627,Yes,0
32.0,male,Associate,422975.0,7,MORTGAGE,10558.0,VENTURE,15.75,0.02,9.0,618,No,0
